"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","Observed_Rate","Background_Rate","EquityValue","user_n","pValue","BH_p"
"57",NA,NA,"Hispanic","Some college/TS",0.0324753506231493,0.0280323602393453,0.151703403040122,998,2.37538917778858e-06,2.58194475846584e-06
"58",NA,NA,"NH Asian","<HSG",0.00260323451888972,0.0108067377499603,-1.43167401361763,80,5.57571659306998e-44,7.33646920140787e-44
"59",NA,NA,"NH Asian",">=College grad",0.00123653639647262,0.0169285390723915,-2.63252282072555,38,6.82943505402609e-101,1.21954197393323e-100
"60",NA,NA,"NH Asian","HSG/GED",0.00201750675213953,0.00613330226274861,-1.11600348569856,62,2.43626263913205e-20,2.9003126656334e-20
"61",NA,NA,"NH Asian","Some college/TS",0.00413263479873743,0.00770075762807459,-0.625992911756105,127,8.3367496074206e-13,9.4735790993416e-13
"62",NA,NA,"NH Black","<HSG",0.147375614200644,0.0293991499445063,1.741614973143,4529,0,0
"63",NA,NA,"NH Black",">=College grad",0.0101526146236699,0.0263659386883947,-0.970856954307942,312,2.07845588739739e-70,3.46409314566232e-70
"64",NA,NA,"NH Black","HSG/GED",0.0789105463538446,0.0344831597580435,0.874950189873632,2425,0,0
"65",NA,NA,"NH Black","Some college/TS",0.07819465686115,0.0508802523942753,0.458927335930819,2403,2.92560573565316e-105,5.62616487625607e-105
"66",NA,NA,"NH White","<HSG",0.112720054667925,0.0674658891485235,0.563030417545582,3464,1.51971378579552e-219,4.22142718276535e-219
"67",NA,NA,"NH White",">=College grad",0.038560411311054,0.181941825629424,-1.71295914100835,1185,0,0
"68",NA,NA,"NH White","HSG/GED",0.166834792229345,0.165455313512332,0.00995724463767078,5127,0.515184646988525,0.515184646988525
"69",NA,NA,"NH White","Some college/TS",0.170349158829846,0.235255035266161,-0.404282516113011,5235,1.63814110391722e-158,3.72304796344823e-158
"70",NA,NA,"Other","<HSG",0.00250561322443136,0.00313113430248804,-0.223489120146348,77,0.0496776235439662,0.0517475245249648
"71",NA,NA,"Other",">=College grad",0.000715889492694673,0.0111271003377685,-2.75408639212985,22,8.37177320740248e-68,1.30808956365664e-67
"72",NA,NA,"Other","HSG/GED",0.00221274934105626,0.00830276781286367,-1.32847536925355,68,5.88607121639382e-32,7.35758902049228e-32
"73",NA,NA,"Other","Some college/TS",0.00263577495037584,0.0238264888125692,-2.22309637532107,81,4.77747541187118e-131,9.95307377473164e-131
"74",NA,"18-39",NA,"<HSG",0,0.0228239260594389,-Inf,0,-Inf,-Inf
"75",NA,"18-39",NA,"HSG/GED",0,0.0303370373623028,-Inf,0,-Inf,-Inf
"76",NA,"18-39",NA,"Some college/TS",0,0.0522203423268705,-Inf,0,-Inf,-Inf
"77",NA,"18-39",NA,">=College grad",0,0.0338696877985945,-Inf,0,-Inf,-Inf
"78",NA,"40-59",NA,"<HSG",0.0555139761153233,0.0549925970785314,0.00998810512680848,1706,0.68846918950906,0.68846918950906
"79",NA,"40-59",NA,"HSG/GED",0.0603950408382415,0.0846753616679263,-0.36409840607904,1856,9.06480397174689e-53,9.71228996972881e-53
"80",NA,"40-59",NA,"Some college/TS",0.0634538413979369,0.132007395091322,-0.80856082413419,1950,4.46844543428359e-276,5.58555679285448e-276
"81",NA,"40-59",NA,">=College grad",0.0115518531775731,0.088858521653306,-2.12163758774491,355,0,0
"82",NA,"59+",NA,"<HSG",0.314210406429989,0.0883674011383607,1.55322590045977,9656,0,0
"83",NA,"59+",NA,"HSG/GED",0.226871888321239,0.122717738446675,0.740882602273061,6972,0,0
"84",NA,"59+",NA,"Some college/TS",0.224333734665322,0.16146716556187,0.406764399003296,6894,4.31759305775494e-197,4.9818381435634e-197
"85",NA,"59+",NA,">=College grad",0.0436692590543751,0.127662825814802,-1.16467601436637,1342,0,0
"86","Male","18-39","Hispanic",NA,0,0.0165239846411839,-Inf,0,-Inf,-Inf
"87","Male","40-59","Hispanic",NA,0.0186767395149444,0.0228436583312851,-0.20564993594339,623,3.5091817372421e-07,3.6846408241042e-07
"88","Male","59+","Hispanic",NA,0.0649638756482897,0.0184976485201631,1.30468698446305,2167,0,0
"89","Male","18-39","NH Asian",NA,0,0.00539470234607362,-Inf,0,-Inf,-Inf
"90","Male","40-59","NH Asian",NA,0.00149893575561351,0.00685314228772127,-1.52532858781146,50,2.07033633019716e-32,2.41539238523002e-32
"91","Male","59+","NH Asian",NA,0.00473663698773871,0.00930249781123355,-0.679553704175822,158,3.73710159344023e-18,4.1304807085392e-18
"92","Male","18-39","NH Black",NA,0,0.0118545371809183,-Inf,0,-Inf,-Inf
"93","Male","40-59","NH Black",NA,0.0302185448331685,0.0257625932088079,0.164116514948442,1008,2.79208038636613e-07,3.00685580070199e-07
"94","Male","59+","NH Black",NA,0.115717840333363,0.0214026858405708,1.78898243377305,3860,0,0
"95","Male","18-39","NH White",NA,0,0.044195101046569,-Inf,0,-Inf,-Inf
"96","Male","40-59","NH White",NA,0.0438588602092514,0.127204722292427,-1.15602553345014,1463,0,0
"97","Male","59+","NH White",NA,0.245675570345055,0.148510612635669,0.624519907583262,8195,0,0
"98","Male","18-39","Other",NA,0,0.00291872410888403,-Inf,0,-Inf,-Inf
"99","Male","40-59","Other",NA,0.000959318883592649,0.00664905238024844,-1.94171756437298,32,1.94877867856552e-37,2.48026377271975e-37
"100","Male","59+","Other",NA,0.00488653056330006,0.0106178390202357,-0.781829059404021,163,1.73677750562052e-24,1.97147716854221e-24
"101","Female","18-39","Hispanic",NA,0,0.0103083911394867,-Inf,0,-Inf,-Inf
"102","Female","40-59","Hispanic",NA,0.0238330785142549,0.0261521199992275,-0.0952342758304638,795,0.00795408306510006,0.00795408306510006
"103","Female","59+","Hispanic",NA,0.0826513175645292,0.0266258225147328,1.19203017584236,2757,0,0
"104","Female","18-39","NH Asian",NA,0,0.00171318018761096,-Inf,0,-Inf,-Inf
"105","Female","40-59","NH Asian",NA,0.000869382738255838,0.00718730279135926,-2.11863127843724,29,1.75961934459409e-42,2.30950038977974e-42
"106","Female","59+","NH Asian",NA,0.00389723296459514,0.0112808381193842,-1.07027884202365,130,2.44465370031008e-37,3.01986633567715e-37
"107","Female","18-39","NH Black",NA,0,0.0149113279211987,-Inf,0,-Inf,-Inf
"108","Female","40-59","NH Black",NA,0.0398417123842072,0.0364793485857991,0.0916638725936019,1329,0.00105456700248252,0.00108028814888453
"109","Female","59+","NH Black",NA,0.132236112360224,0.0314819319506577,1.54502274188589,4411,0,0
"110","Female","18-39","NH White",NA,0,0.0271058744354793,-Inf,0,-Inf,-Inf
"111","Female","40-59","NH White",NA,0.0298887789669335,0.0912299143085849,-1.18121832112518,997,0,0
"112","Female","59+","NH White",NA,0.151392511316965,0.21033301945492,-0.400801649208158,5050,9.5005665532905e-154,1.81374452381001e-153
"113","Female","18-39","Other",NA,0,0.00590073150154134,-Inf,0,-Inf,-Inf
"114","Female","40-59","Other",NA,0.00107923374404173,0.00931863478513494,-2.16404735097879,36,2.75299573497065e-55,3.85419402895891e-55
"115","Female","59+","Other",NA,0.00311778637167611,0.0114400606528912,-1.30838137875906,104,2.42363101550592e-46,3.28362911778222e-46
"116","Male","18-39",NA,"<HSG",0,0.0126374732051865,-Inf,0,-Inf,-Inf
"117","Male","18-39",NA,"HSG/GED",0,0.0177240577217787,-Inf,0,-Inf,-Inf
"118","Male","18-39",NA,"Some college/TS",0,0.0303474815582229,-Inf,0,-Inf,-Inf
"119","Male","18-39",NA,">=College grad",0,0.019508195509114,-Inf,0,-Inf,-Inf
"120","Male","40-59",NA,"<HSG",0.0244378640460772,0.028036598077402,-0.141072699374173,751,0.000132563764665282,0.000136840015138355
"121","Male","40-59",NA,"HSG/GED",0.0292863883375094,0.0506135771303742,-0.569312594690537,900,3.17609252749061e-65,3.62982003141784e-65
"122","Male","40-59",NA,"Some college/TS",0.0345253978067749,0.0619471791270747,-0.613400387385369,1061,1.77368044459967e-88,2.36490725946622e-88
"123","Male","40-59",NA,">=College grad",0.00833035046044711,0.0491649868604071,-1.81732567111301,256,2.25952645694486e-240,3.80551824327555e-240
"124","Male","59+",NA,"<HSG",0.154599589990563,0.0333168103601947,1.66883684562222,4751,0,0
"125","Male","59+",NA,"HSG/GED",0.122384562819303,0.0478435011238175,1.02075386220242,3761,0,0
"126","Male","59+",NA,"Some college/TS",0.131983990107709,0.0580742936957155,0.902673755875943,4056,0,0
"127","Male","59+",NA,">=College grad",0.0334190231362468,0.0692733571415556,-0.766734543900085,1027,2.8458206035715e-135,3.95940257888208e-135
"128","Female","18-39",NA,"<HSG",0,0.0101864525528786,-Inf,0,-Inf,-Inf
"129","Female","18-39",NA,"HSG/GED",0,0.012612979239945,-Inf,0,-Inf,-Inf
"130","Female","18-39",NA,"Some college/TS",0,0.0218728600791148,-Inf,0,-Inf,-Inf
"131","Female","18-39",NA,">=College grad",0,0.0143614918422552,-Inf,0,-Inf,-Inf
"132","Female","40-59",NA,"<HSG",0.031076112069246,0.026955998274991,0.146476822410685,955,8.20824665213395e-06,8.75546309560954e-06
"133","Female","40-59",NA,"HSG/GED",0.0311086525007322,0.0340617834194737,-0.0937426419718732,956,0.00431647515254037,0.00431647515254037
"134","Female","40-59",NA,"Some college/TS",0.028928443591162,0.070060214221183,-0.927810078556105,889,1.46544666851768e-175,2.13155879057117e-175
"135","Female","40-59",NA,">=College grad",0.00322150271712603,0.0396935336195848,-2.54861646700044,99,3.2523735315677e-235,4.95599776238888e-235
"136","Female","59+",NA,"<HSG",0.159610816439426,0.0550506028156308,1.18175192126173,4905,0,0
"137","Female","59+",NA,"HSG/GED",0.104487325501936,0.0748742224981626,0.365789433604595,3211,1.32899695932133e-86,1.70111610793131e-86
"138","Female","59+",NA,"Some college/TS",0.0923497445576128,0.103392869734095,-0.125194399914462,2838,2.04136102495662e-10,2.25253630340041e-10
"139","Female","59+",NA,">=College grad",0.0102502359181283,0.0583894801918425,-1.7896954376571,315,1.18926325376299e-283,2.11424578446755e-283
"140","Female",NA,"Hispanic","<HSG",0.0643649734795483,0.0303917823656626,0.786063959186025,1978,9.86374295932555e-264,4.66286030804481e-263
"141","Female",NA,"Hispanic",">=College grad",0.00156194071133383,0.00728388475719924,-1.54548262653029,48,4.0889755165536e-32,6.85892667292861e-32
"142","Female",NA,"Hispanic","HSG/GED",0.0178321564543946,0.0113070615152015,0.462197519251868,548,2.81150171678575e-27,4.17708826493882e-27
"143","Female",NA,"Hispanic","Some college/TS",0.0149685984836159,0.0139535453655113,0.0712508956878066,460,0.129266187645642,0.134436835151468
"144","Female",NA,"NH Asian","<HSG",0.0016595620057922,0.00522077982474706,-1.14966658194116,51,4.60512653923172e-18,5.98666450100123e-18
"145","Female",NA,"NH Asian",">=College grad",0.000260323451888972,0.00720891077527045,-3.32812290710509,8,5.27810515902007e-47,1.05562103180401e-46
"146","Female",NA,"NH Asian","HSG/GED",0.000748429924180795,0.00294668347678941,-1.37266031729052,23,1.16448406260544e-12,1.40821328501123e-12
"147","Female",NA,"NH Asian","Some college/TS",0.00126907682795874,0.0048528289652142,-1.34486685705688,39,1.56173423550623e-19,2.1371100064822e-19
"148","Female",NA,"NH Black","<HSG",0.0784549803130389,0.0181303672897205,1.52834358976743,2411,0,0
"149","Female",NA,"NH Black",">=College grad",0.00436041781914028,0.0168647753126285,-1.3652979157414,134,5.48376998312519e-65,1.18815016301046e-64
"150","Female",NA,"NH Black","HSG/GED",0.0432787738765416,0.0161980640946735,1.01068311223594,1330,0,0
"151","Female",NA,"NH Black","Some college/TS",0.0420096970485829,0.0311695681056297,0.309710184104683,1291,7.80860509036899e-28,1.23044686272481e-27
"152","Female",NA,"NH White","<HSG",0.0451661189027366,0.0377370406818624,0.187455481345324,1388,8.24205770820044e-12,9.74061365514598e-12
"153","Female",NA,"NH White",">=College grad",0.00709381406397449,0.0753609469718322,-2.43429878625117,218,0,0
"154","Female",NA,"NH White","HSG/GED",0.0726627835085093,0.0873770658761837,-0.200397981870533,2233,6.57322660054186e-20,9.23804819535613e-20
"155","Female",NA,"NH White","Some college/TS",0.0620546028440337,0.128973550069145,-0.80561204823645,1907,2.2283100659128e-268,1.15872123427466e-267
"156","Female",NA,"Other","<HSG",0.00104129380755589,0.000713071494558002,0.378966086898496,32,0.0311239780253037,0.0330295277003222
"157","Female",NA,"Other",">=College grad",0.000195242588916729,0.0057259893215025,-3.38407497363183,6,8.63174096510575e-38,1.6624093710574e-37
"158","Female",NA,"Other","HSG/GED",0.00107383423904201,0.00372011179970184,-1.24517071456627,33,2.53672560080053e-14,3.14070788670541e-14
"159","Female",NA,"Other","Some college/TS",0.000976212944583645,0.0163764541080335,-2.83545445420331,30,2.09956726875189e-100,7.27849986500654e-100
"160","Male",NA,"Hispanic","<HSG",0.0401548924538739,0.0249892322282646,0.489975855813048,1234,4.74599347994383e-65,1.07300722155252e-64
"161","Male",NA,"Hispanic",">=College grad",0.00299371969672318,0.00674376310682991,-0.815869828818459,92,9.56200287231624e-16,1.2127418277084e-15
"162","Male",NA,"Hispanic","HSG/GED",0.0194591780287007,0.0120485222420854,0.486906126302623,598,1.08538981748091e-32,2.01572394675027e-32
"163","Male",NA,"Hispanic","Some college/TS",0.0175067521395334,0.0140788145036864,0.221398439575608,538,3.38665659789069e-07,3.74693921468758e-07
"164","Male",NA,"NH Asian","<HSG",0.000943672513097524,0.00558595778251786,-1.78288949641713,29,9.33941596482266e-28,1.42838126520817e-27
"165","Male",NA,"NH Asian",">=College grad",0.000976212944583645,0.0097196280735916,-2.30701237137898,30,5.07284361777328e-55,1.05515147249684e-54
"166","Male",NA,"NH Asian","HSG/GED",0.00126907682795874,0.00318663190926738,-0.922596639420745,39,2.45605721641156e-09,2.77641250550872e-09
"167","Male",NA,"NH Asian","Some college/TS",0.00286355797077869,0.00284792856117732,0.00548866216703914,88,0.958995225148889,0.958995225148889
"168","Male",NA,"NH Black","<HSG",0.0689206338876053,0.0112687822665908,1.87099733876901,2118,0,0
"169","Male",NA,"NH Black",">=College grad",0.00579219680452963,0.00950116302762263,-0.498640132277061,178,2.05121121691117e-11,2.37028851731958e-11
"170","Male",NA,"NH Black","HSG/GED",0.0356317724773031,0.0182850952080442,0.684979211450338,1095,4.82554072171351e-114,1.79234369663645e-113
"171","Male",NA,"NH Black","Some college/TS",0.0361849598125671,0.0197106968211018,0.624430409732678,1112,7.1058640474798e-96,2.30940581543093e-95
"172","Male",NA,"NH White","<HSG",0.0675539357651882,0.0297288475758217,0.860572715063,2076,0,0
"173","Male",NA,"NH White",">=College grad",0.0314665972470795,0.106580876255179,-1.3007046772025,967,0,0
"174","Male",NA,"NH White","HSG/GED",0.0941720087208356,0.0780782454514277,0.205022441523483,2894,7.32162504271445e-26,1.05756806172542e-25
"175","Male",NA,"NH White","Some college/TS",0.108294555985812,0.10628148209064,0.0210188292330464,3328,0.252194525677604,0.257139516377165
"176","Male",NA,"Other","<HSG",0.00146431941687547,0.00241804956229151,-0.502526261726283,45,0.000663735769658016,0.000719047083796184
"177","Male",NA,"Other",">=College grad",0.000520646903777944,0.00540111086934049,-2.34418281093685,16,1.75056645945562e-31,2.84467049661538e-31
"178","Male",NA,"Other","HSG/GED",0.00113891510201425,0.00458265590352964,-1.395656201571,35,3.950080445236e-19,5.26677392698133e-19
"179","Male",NA,"Other","Some college/TS",0.0016595620057922,0.00745003438992378,-1.50748191675671,51,3.70053456863694e-32,6.41425991897069e-32
"180",NA,"18-39","Hispanic","<HSG",0,0.0095900938217901,-Inf,0,-Inf,-Inf
"181",NA,"18-39","Hispanic","HSG/GED",0,0.00757308510669202,-Inf,0,-Inf,-Inf
"182",NA,"18-39","Hispanic","Some college/TS",0,0.00685008399251369,-Inf,0,-Inf,-Inf
"183",NA,"18-39","Hispanic",">=College grad",0,0.00272835043773555,-Inf,0,-Inf,-Inf
"184",NA,"18-39","NH Asian","<HSG",0,0.000786672219512408,-Inf,0,-Inf,-Inf
"185",NA,"18-39","NH Asian","HSG/GED",0,0.000559043396440175,-Inf,0,-Inf,-Inf
"186",NA,"18-39","NH Asian","Some college/TS",0,0.00122039366225582,-Inf,0,-Inf,-Inf
"187",NA,"18-39","NH Asian",">=College grad",0,0.00429729784688142,-Inf,0,-Inf,-Inf
"188",NA,"18-39","NH Black","<HSG",0,0.00477640244786483,-Inf,0,-Inf,-Inf
"189",NA,"18-39","NH Black","HSG/GED",0,0.0044997856943095,-Inf,0,-Inf,-Inf
"190",NA,"18-39","NH Black","Some college/TS",0,0.0122350591433529,-Inf,0,-Inf,-Inf
"191",NA,"18-39","NH Black",">=College grad",0,0.00439287052635221,-Inf,0,-Inf,-Inf
"192",NA,"18-39","NH White","<HSG",0,0.00685507521561952,-Inf,0,-Inf,-Inf
"193",NA,"18-39","NH White","HSG/GED",0,0.0167806637376022,-Inf,0,-Inf,-Inf
"194",NA,"18-39","NH White","Some college/TS",0,0.027412114200241,-Inf,0,-Inf,-Inf
"195",NA,"18-39","NH White",">=College grad",0,0.0204222891650582,-Inf,0,-Inf,-Inf
"196",NA,"18-39","Other","<HSG",0,0.000815668848984339,-Inf,0,-Inf,-Inf
"197",NA,"18-39","Other","HSG/GED",0,0.000924445822385873,-Inf,0,-Inf,-Inf
"198",NA,"18-39","Other","Some college/TS",0,0.00450267743468034,-Inf,0,-Inf,-Inf
"199",NA,"18-39","Other",">=College grad",0,0.00202889257963576,-Inf,0,-Inf,-Inf
"200",NA,"40-59","Hispanic","<HSG",0.020077446226937,0.0206605870576264,-0.0292260374935567,617,0.472350048067779,0.478484464276451
"201",NA,"40-59","Hispanic","HSG/GED",0.0102502359181283,0.00782049396207251,0.273004899611684,315,1.32849346685819e-06,1.45947169598506e-06
"202",NA,"40-59","Hispanic","Some college/TS",0.00976212944583645,0.0140198043282091,-0.366269286017027,300,2.17741812030117e-10,2.61290174436141e-10
"203",NA,"40-59","Hispanic",">=College grad",0.00133415769093098,0.00661113908954281,-1.60575385863316,41,3.51882299738197e-30,4.90121774635345e-30
"204",NA,"40-59","NH Asian","<HSG",0.000390485177833458,0.00252058087273517,-1.86698784877791,12,9.54392767735297e-14,1.20068767553795e-13
"205",NA,"40-59","NH Asian","HSG/GED",0.000325404314861215,0.00236351579642887,-1.98487793486661,10,1.86897407248558e-13,2.31396789926787e-13
"206",NA,"40-59","NH Asian","Some college/TS",0.00107383423904201,0.00274558204131518,-0.940432391883433,33,2.13541950859425e-08,2.48601077119928e-08
"207",NA,"40-59","NH Asian",">=College grad",0.000357944746347337,0.00644407836273093,-2.89664519236295,11,1.47245054979284e-40,2.16700269592154e-40
"208",NA,"40-59","NH Black","<HSG",0.0230711659236601,0.00856015889519145,1.0062093202978,709,7.79259531411357e-168,1.44719627262109e-167
"209",NA,"40-59","NH Black","HSG/GED",0.0224528977254238,0.0182651168698852,0.210701439980583,690,4.19796824123597e-08,4.74552931617979e-08
"210",NA,"40-59","NH Black","Some college/TS",0.0211187400344929,0.0211127945118729,0.00028764169451545,649,0.994215371772805,0.994215371772805
"211",NA,"40-59","NH Black",">=College grad",0.00328658358009827,0.0144515583311568,-1.49221865492351,101,1.90536130347969e-60,3.0962121181545e-60
"212",NA,"40-59","NH White","<HSG",0.0115843936090593,0.0220461928455438,-0.654121939739225,356,8.44605371019287e-36,1.21998553591675e-35
"213",NA,"40-59","NH White","HSG/GED",0.0269109368390225,0.0531444705566693,-0.707810373843783,827,2.11079624965932e-93,3.74186607894152e-93
"214",NA,"40-59","NH White","Some college/TS",0.0307832481858709,0.0867371450256652,-1.09537610306528,946,4.0775413597519e-266,7.9512056515162e-266
"215",NA,"40-59","NH White",">=College grad",0.00641046500276594,0.0570250804999779,-2.23784386113026,197,0,0
"216",NA,"40-59","Other","<HSG",0.000390485177833458,0.00120507668129614,-1.12772371009673,12,3.85387846850852e-05,4.11784274717349e-05
"217",NA,"40-59","Other","HSG/GED",0.000455566040805701,0.00308176336479212,-1.914347393616,14,9.90722128644239e-17,1.26682501695493e-16
"218",NA,"40-59","Other","Some college/TS",0.000715889492694673,0.00739206744119534,-2.34134029988053,22,1.69000637382438e-42,2.53500956073657e-42
"219",NA,"40-59","Other",">=College grad",0.000162702157430608,0.00432666419658342,-3.28480419227897,5,9.86933353996742e-29,1.35054037915344e-28
"220",NA,"59+","Hispanic","<HSG",0.0844424197064853,0.0251303329832435,1.2747648067589,2595,0,0
"221",NA,"59+","Hispanic","HSG/GED",0.027041098564967,0.00796201758442231,1.24209499763487,831,0,0
"222",NA,"59+","Hispanic","Some college/TS",0.0227132211773128,0.00716245797403349,1.16988087961512,698,2.88927003444781e-229,5.49666006553487e-229
"223",NA,"59+","Hispanic",">=College grad",0.00322150271712603,0.00468817135581954,-0.376667162955797,99,0.000167278265797778,0.00017632033421928
"224",NA,"59+","NH Asian","<HSG",0.00221274934105626,0.007499484372322,-1.22591102555754,68,6.44616673562721e-27,8.66898285136074e-27
"225",NA,"59+","NH Asian","HSG/GED",0.00169210243727832,0.00321074290790771,-0.642052917115024,52,2.5279967768237e-06,2.73866317489234e-06
"226",NA,"59+","NH Asian","Some college/TS",0.00305880055969542,0.00373478172113746,-0.200344795428261,94,0.052053983149994,0.0541361424759938
